baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
EJCDLKNP_01841	14847.6277640767	-1.18863402554826	0.0603073292240173	-19.7096114326829	1.78330961970644e-86	8.72485683647907e-86
EJCDLKNP_02677	17.4906947284358	-1.18125447508315	0.548528199135374	-2.15349817374041	0.0312795474681625	0.0403277942465065
EJCDLKNP_01385	33.1014143763886	-1.18087516392483	0.367602027529065	-3.2123739138829	0.00131642918421885	0.00185834270178262
EJCDLKNP_02719	37.9236187142035	-1.1798906647323	0.386651729644503	-3.0515592567428	0.00227656107857437	0.00318527688869931
EJCDLKNP_00696	525.770769790369	-1.17986250673684	0.105758614452431	-11.1561834735224	6.6798012529895e-29	1.71212653276284e-28
EJCDLKNP_00215	4305.7549035096	-1.178456168005	0.0589638953115547	-19.9860637052258	7.28186844642586e-89	3.61565831620881e-88
EJCDLKNP_01621	830.18633218855	-1.17743708485933	0.101493112690053	-11.6011525674169	4.06565430126767e-31	1.07890684814559e-30
EJCDLKNP_01052	827.872783331323	-1.1757226354585	0.0947132076463866	-12.4135024530907	2.20779239010653e-35	6.26270853624177e-35
EJCDLKNP_01149	4067.26400638957	-1.17477068536874	0.0659906999269682	-17.8020643313203	6.81112752304174e-71	2.90633907375247e-70
EJCDLKNP_00823	1910.00619170542	-1.17451092189049	0.0750461903832323	-15.6505069197079	3.29583723267622e-55	1.20446411763496e-54
EJCDLKNP_01270	3063.35895411025	-1.1710174825293	0.0721028328831337	-16.2409358371164	2.58943527414255e-59	9.89651852865678e-59
EJCDLKNP_01984	836.006992011869	-1.16917017759297	0.101957986478395	-11.4671760200042	1.9285037672845e-30	5.06843859748264e-30
EJCDLKNP_00184	25402.717229877	-1.16908969204652	0.0629677762244919	-18.5664757776818	6.00151308218906e-77	2.70293032966955e-76
EJCDLKNP_02502	26123.6890974335	-1.16766256855451	0.0675075264077082	-17.2967760883798	4.97459129459392e-67	2.05835705908542e-66
EJCDLKNP_01328	29.5408017152522	-1.16266024314593	0.425984325049892	-2.72934982527762	0.00634593453840746	0.00864151738593655
EJCDLKNP_00726	606.868895850797	-1.16207401875128	0.0989976783608164	-11.7383966775046	8.10075992956625e-32	2.17468121791037e-31
EJCDLKNP_00651	2399.8476891932	-1.15893232103832	0.0780322910007138	-14.8519581595741	6.75658625054794e-50	2.31963258247383e-49
EJCDLKNP_00889	8947.05452009941	-1.15837206839377	0.072861356769855	-15.8983049417085	6.51025384391025e-57	2.4203963548399e-56
EJCDLKNP_02048	11631.3787203316	-1.1566605668624	0.056219792198844	-20.5739032754053	4.70246705394408e-94	2.48263814236345e-93
EJCDLKNP_01218	3531.36800660768	-1.15652873977746	0.0679659709222059	-17.016291006881	6.21872208929012e-65	2.5176605331843e-64
EJCDLKNP_02635	688.94137815955	-1.15428293895219	0.111248557908942	-10.3757114757118	3.19821086950634e-25	7.74792375161051e-25
EJCDLKNP_03167	23.9605976634536	-1.15409987744696	0.434574647253144	-2.65569996948	0.00791439943339141	0.0106805282560233
EJCDLKNP_01170	6910.02369511429	-1.15383101260895	0.080347950665684	-14.3604286487638	9.16584794835008e-47	3.01249532131769e-46
EJCDLKNP_02277	4654.40505881315	-1.15259434856001	0.0629718209208461	-18.3033352332116	7.78348345397951e-75	3.40343293970225e-74
EJCDLKNP_02140	5906.41313026791	-1.1504226212268	0.0629736693570726	-18.2683117082425	1.47957803264928e-74	6.45087432522268e-74
EJCDLKNP_01266	4171.06340372216	-1.14662214526423	0.0771882374191946	-14.8548818265813	6.46818941745903e-50	2.22570916495383e-49
EJCDLKNP_00873	954.053155943411	-1.14313950070062	0.0923712216709064	-12.3754940123377	3.54705090262854e-35	1.00332776944408e-34
EJCDLKNP_00241	18828.4959089928	-1.14278186857841	0.0532491902068742	-21.4610187335935	3.60321984456615e-102	2.00445785427347e-101
EJCDLKNP_02989	218.388441430655	-1.14064298918304	0.14983191993064	-7.61281701329777	2.68185359220469e-14	5.36370718440938e-14
EJCDLKNP_01381	12.7273642465606	-1.14025802058259	0.649823046596959	-1.75472080677036	0.0793070752469497	0.098486339000346
EJCDLKNP_00918	7104.62534147976	-1.13859250284561	0.0665854052544366	-17.099730766747	1.49091439696819e-65	6.07694280663834e-65
EJCDLKNP_00406	11.094839235508	-1.13796909515073	0.625045538995809	-1.82061789766387	0.0686649602858525	0.0858383440277573
EJCDLKNP_02548	103.390032670576	-1.13730908884496	0.219428953396519	-5.18304021069539	2.1829795143375e-07	3.62903733318753e-07
EJCDLKNP_01673	52.24440197568	-1.13708477125191	0.296436688656356	-3.83584358739778	0.000125134031009956	0.00018720250455872
EJCDLKNP_01121	28.7776143603703	-1.13528849458945	0.47572532953868	-2.38643692924731	0.0170125252276599	0.0224049214309032
EJCDLKNP_01137	1691.80479003057	-1.13126382472222	0.0846789398412223	-13.3594471877353	1.04336113684687e-40	3.156351314288e-40
EJCDLKNP_01217	1603.92911597433	-1.13119979639165	0.0920106405781425	-12.2942280293217	9.72816790109437e-35	2.73371528296422e-34
EJCDLKNP_02848	2135.57611070317	-1.12842313193628	0.0739404948631052	-15.2612331581694	1.3860395626721e-52	4.95674148365117e-52
EJCDLKNP_02447	85.4365896228751	-1.12758218648632	0.228853645632454	-4.92708859135789	8.34639179124361e-07	1.36412192279085e-06
EJCDLKNP_00658	7754.27944850152	-1.12428218616243	0.0739425353532365	-15.20480979982	3.28583707417192e-52	1.16950883540432e-51
EJCDLKNP_02637	10177.6886193273	-1.1201044473566	0.0564498529082062	-19.842468840052	1.28015152217539e-87	6.33537919705911e-87
EJCDLKNP_01908	1112.79178072601	-1.11912510176934	0.0815877388518343	-13.7168294834314	8.05096987521771e-43	2.50622937877243e-42
EJCDLKNP_01224	505.321351052137	-1.11663584018076	0.108849428784799	-10.2585365182615	1.08336121711463e-24	2.60353367696988e-24
EJCDLKNP_00625	674.318983039415	-1.11661506412532	0.102185205605172	-10.9273652434555	8.52889026292781e-28	2.15300725628867e-27
EJCDLKNP_01604	35454.5945242089	-1.1149917979022	0.0947275514193768	-11.7705121814658	5.53872116520164e-32	1.49625165290159e-31
EJCDLKNP_00037	699.767348345815	-1.1137062666368	0.0968415364439749	-11.5002953023272	1.31464874672312e-30	3.46725622050593e-30
EJCDLKNP_01477	12215.450767461	-1.11321317489864	0.0690818419402199	-16.1144107283932	2.02081105245002e-58	7.63586968749669e-58
EJCDLKNP_01209	52953.5573765298	-1.11195698291066	0.0522716200651952	-21.2726711267755	2.03364260464767e-100	1.12092887786452e-99
EJCDLKNP_00222	136.263938351335	-1.10782671818062	0.187879425546016	-5.89647703552985	3.71344411515499e-09	6.53113941564731e-09
EJCDLKNP_02723	173.82361164343	-1.10771979125597	0.164516497706086	-6.73318364237822	1.65990339779418e-11	3.1145220530754e-11
EJCDLKNP_00659	14013.6360653404	-1.10619896902846	0.0699665482679525	-15.8103979174738	2.6379540140531e-56	9.77116382024106e-56
EJCDLKNP_02906	1115.2861219536	-1.10444891491855	0.103216584467225	-10.7003048068235	1.01443968879507e-26	2.52057636488039e-26
EJCDLKNP_02904	437.251818880378	-1.10422675486541	0.113224582035412	-9.75253549198403	1.79917497217975e-22	4.15109187129645e-22
EJCDLKNP_01249	917.085044229344	-1.10218981014982	0.103592498406752	-10.639668191244	1.94821879193147e-26	4.82477267185666e-26
EJCDLKNP_00232	2034.32135172266	-1.10210297241668	0.0733866199448914	-15.0177644541237	5.61703623274064e-51	1.95976502243355e-50
EJCDLKNP_01387	94551.8483844597	-1.0993687129032	0.0586938025797656	-18.7305757095758	2.7888382902741e-78	1.27320216169961e-77
EJCDLKNP_00650	10860.1916023025	-1.09718917453389	0.0540034095192476	-20.3170352446512	9.09030845513054e-92	4.69197364247631e-91
EJCDLKNP_00167	12013.7561272015	-1.09565096019931	0.0598525862434577	-18.3058248434348	7.43573552868975e-75	3.25611509157201e-74
EJCDLKNP_00854	33778.4032027206	-1.09482112461126	0.0727739440744066	-15.0441361745061	3.77225455822015e-51	1.32072875208547e-50
EJCDLKNP_01858	364.480957242909	-1.09439971618544	0.143470884515652	-7.62802654963802	2.38374478879589e-14	4.77384623036191e-14
EJCDLKNP_02092	1984.45181438027	-1.09401817739564	0.0907502688172411	-12.055261010839	1.81955168740406e-33	5.01922246920275e-33
EJCDLKNP_01075	25639.3062345215	-1.09396452102489	0.0574482891291836	-19.0425953080151	7.56828033613527e-81	3.53029722511651e-80
EJCDLKNP_01464	25.8277266795863	-1.09147163342257	0.407113992405202	-2.68099759228177	0.00734030440769313	0.00994151237182604
EJCDLKNP_01267	6092.8553676442	-1.09009371240295	0.0816226661897413	-13.3552818511086	1.10339712986163e-40	3.3346126540285e-40
EJCDLKNP_02849	1186.39581651772	-1.08868472856318	0.0839459820869508	-12.9688723807595	1.83713079192446e-38	5.39466363532853e-38
EJCDLKNP_00573	14912.1317290297	-1.08808697646292	0.0735376566663454	-14.7963237583132	1.54710345411955e-49	5.28725685571686e-49
EJCDLKNP_03168	19.661153381761	-1.08564998434249	0.506646206842497	-2.14281676183553	0.0321278148389053	0.0413681765006736
EJCDLKNP_01257	4416.5543120862	-1.08436758616834	0.0598250641053155	-18.1256401875212	2.00001734339209e-73	8.60752449792239e-73
EJCDLKNP_01110	647.047565935082	-1.08046037755991	0.0983663084138314	-10.9840492642498	4.56014584576627e-28	1.1579609569469e-27
EJCDLKNP_03004	15.3061583425832	-1.0769444867833	0.580242204785127	-1.8560257732064	0.0634498845296461	0.079683717862482
EJCDLKNP_02445	78.027621408247	-1.07396968653395	0.274133866407562	-3.91768335889315	8.94040363688846e-05	0.000134959660930718
EJCDLKNP_01862	333.318123196618	-1.07332742308671	0.136057399564431	-7.88878389946318	3.05145385786933e-15	6.22306000613678e-15
EJCDLKNP_00654	17903.084004809	-1.07265133872294	0.0684459770306999	-15.6715030635304	2.3690986494902e-55	8.66841941908471e-55
EJCDLKNP_02053	404.0577418377	-1.06970167858965	0.113673136267859	-9.41032959686279	4.94583544103303e-21	1.11961489561893e-20
EJCDLKNP_01478	5520.6111466818	-1.06948008195098	0.0967848227626963	-11.0500804921987	2.19018419866555e-28	5.58990087747774e-28
EJCDLKNP_02605	4546.50483088255	-1.06782465497211	0.0664111253196274	-16.0790025742347	3.58098057584992e-58	1.35141528264487e-57
EJCDLKNP_01618	804.999152545747	-1.06728985676804	0.111064233663623	-9.60966299916593	7.27868185244322e-22	1.66148634382518e-21
EJCDLKNP_00273	24.1830936808738	-1.06492609333351	0.470458193846643	-2.26359346539652	0.0235991301345752	0.0307479097229179
EJCDLKNP_00738	195.027814962689	-1.06467042545023	0.187448199758233	-5.6798114189596	1.34843328600558e-08	2.34008872972893e-08
EJCDLKNP_01569	855.190001669309	-1.06295547277526	0.105827931010576	-10.0441864697235	9.74484224067147e-24	2.29596126203742e-23
EJCDLKNP_01958	97.58072856727	-1.06157660667834	0.227437417449886	-4.66755478751534	3.04805486776824e-06	4.88339030548043e-06
EJCDLKNP_01444	67534.5366264826	-1.06114956287139	0.0661940210075952	-16.030897454464	7.77517084855151e-58	2.91593173895739e-57
EJCDLKNP_02440	22.0623728558995	-1.05918552482823	0.439720199135384	-2.40877159364271	0.0160063118327782	0.0211353673607321
EJCDLKNP_00776	2201.0320949313	-1.05847896229596	0.0703868382759985	-15.0380239860397	4.1371602219562e-51	1.44680201475628e-50
EJCDLKNP_00729	2368.11973223245	-1.05835873566524	0.0741231597559518	-14.2783812663931	2.98453586168023e-46	9.72401922829437e-46
EJCDLKNP_02090	1874.33509290786	-1.05438635379202	0.0705843010037052	-14.9379725916202	1.86565455149989e-50	6.4492822470721e-50
EJCDLKNP_01101	3788.87648792818	-1.05128392450637	0.067562752333903	-15.5601109811335	1.35863118931011e-54	4.92914020855985e-54
EJCDLKNP_03137	138.839422768806	-1.049008007222	0.184446172622862	-5.68733952190439	1.29033760520078e-08	2.24185897398678e-08
EJCDLKNP_01468	57.1718787247288	-1.04669860732431	0.306935559246865	-3.41015752587486	0.00064925367892376	0.000932739383781432
EJCDLKNP_01388	97921.0442485269	-1.04631165724195	0.0572907469206925	-18.2631875735599	1.6252017642572e-74	7.07551608670815e-74
EJCDLKNP_01337	98.8210120748762	-1.04571465731611	0.224795358197866	-4.651851647202	3.28967714852903e-06	5.26769197984073e-06
EJCDLKNP_00908	10797.4632282329	-1.04323888696051	0.0532026606777567	-19.6087728258423	1.30134008516061e-85	6.29504930084134e-85
EJCDLKNP_01985	981.1889191119	-1.04310597067931	0.0839051842950905	-12.4319609025678	1.75281231008213e-35	4.98621986693817e-35
EJCDLKNP_02100	1702.41466302736	-1.04293725036768	0.0804501434699322	-12.9637711678846	1.96351815931384e-38	5.76016460017458e-38
EJCDLKNP_02911	32.6962084920012	-1.04047671549748	0.397053856447146	-2.62049265761504	0.00878028208318465	0.0118066102855357
EJCDLKNP_01338	3536.58827812015	-1.03879595087453	0.0649398303678191	-15.9962837135668	1.35633417260096e-57	5.07400729077619e-57
EJCDLKNP_01094	28.1699156067349	-1.03793524736488	0.425100349268018	-2.44162407570848	0.0146213630186787	0.0193576793777482
EJCDLKNP_00163	42225.2486026689	-1.03643206708908	0.0554172435049897	-18.7023388667059	4.7380182633402e-78	2.15978859834203e-77
EJCDLKNP_02288	9168.01906253956	-1.03631520355437	0.0601752249762187	-17.2216257432178	1.82780994444463e-66	7.51127369782717e-66
EJCDLKNP_01120	44.2801800160154	-1.0349464978997	0.334432770598491	-3.09463243104913	0.00197056940499306	0.00275842986607602
EJCDLKNP_01145	73.0461285324716	-1.0338123872589	0.253458239503856	-4.07882730221196	4.52634440797771e-05	6.92318666067467e-05
EJCDLKNP_02247	26.933432813282	-1.0313928379466	0.400238709013376	-2.57694424532067	0.00996780271946555	0.0133496564285664
EJCDLKNP_01119	40.6484256910683	-1.0308931716049	0.325440530122859	-3.16768526408105	0.00153657771591101	0.00216099225589732
EJCDLKNP_00865	4814.02452484923	-1.02620588916822	0.0591075600991353	-17.3616689209818	1.60975292578547e-67	6.6791405926237e-67
EJCDLKNP_02302	410.086042798118	-1.02149540254012	0.11648626356214	-8.76923485484792	1.79884483716975e-18	3.88757546104886e-18
EJCDLKNP_00728	6939.61814092837	-1.02029005686306	0.0617302008298687	-16.5282154139596	2.29848528545588e-61	8.96707765910321e-61
EJCDLKNP_00132	1517.61177846148	-1.01685647442739	0.0845237390770606	-12.0304246538397	2.45892759159236e-33	6.77671420655362e-33
EJCDLKNP_02012	159.208659662627	-1.01584844818864	0.178349687966022	-5.69582408454887	1.22777422056912e-08	2.13686776279816e-08
EJCDLKNP_02261	1390.34546912727	-1.01450206502733	0.0815634383138981	-12.4381964026946	1.62123375881781e-35	4.62505813056858e-35
EJCDLKNP_02099	2982.65783273159	-1.01367794196556	0.0790552344319707	-12.822401315347	1.2283640122403e-37	3.56867068933256e-37
EJCDLKNP_00750	218.395527960241	-1.0106355965943	0.153826230661595	-6.56998219515377	5.03212787667892e-11	9.27393382916778e-11
EJCDLKNP_01026	61.175945814222	-1.01027991396579	0.278483265460402	-3.62779397999209	0.000285853209387203	0.000419493425011802
EJCDLKNP_00666	3251.09339259308	-1.01003824337617	0.0644156706431704	-15.6800081919703	2.07227495122695e-55	7.59160238229972e-55
EJCDLKNP_01059	9507.15119176707	-1.00879900140871	0.0680874722101189	-14.8162204978846	1.15079854323856e-49	3.93735629144492e-49
EJCDLKNP_02019	1799.29161492146	-1.00856942619237	0.0829071776153603	-12.1650435487206	4.77190793209272e-34	1.32118077677479e-33
EJCDLKNP_02976	389.464971852629	-1.00745473984447	0.122571027471182	-8.21935461119745	2.04601231446338e-16	4.25344013332041e-16
EJCDLKNP_02407	5934.76522228618	-1.00616768979957	0.0587643278814539	-17.1220828361948	1.015750667448e-65	4.15144898641334e-65
EJCDLKNP_01885	1126.78402069583	-1.00584197277409	0.0881185062798056	-11.4146507384068	3.53320379788948e-30	9.22934279031305e-30
EJCDLKNP_01171	6577.47722902155	-1.00365853933615	0.0789396898416917	-12.7142447778667	4.9284803595371e-37	1.42769093539532e-36
EJCDLKNP_01397	1166.97221310858	-1.00263464388597	0.0807293012043965	-12.4197116651292	2.04296455234692e-35	5.80062903142737e-35
EJCDLKNP_01470	49.0537581447388	-1.00069417760807	0.303073569847641	-3.30181935069804	0.000960599152437718	0.00136954905264495
EJCDLKNP_00899	823.774801877988	-1.00024698842111	0.098932943861504	-10.1103530268073	4.97048453918073e-24	1.17941039144541e-23
EJCDLKNP_02059	85.0736217741958	-0.998825723573114	0.251424670232014	-3.97266395000698	7.10732851356045e-05	0.00010783037805422
EJCDLKNP_01825	1815.67342537284	-0.99706203677556	0.115671219656277	-8.61979358165656	6.70749161024469e-18	1.4361585742819e-17
EJCDLKNP_01812	842.195450655378	-0.996162908243176	0.0883014768884457	-11.2813844495677	1.62173434972115e-29	4.1961154061691e-29
EJCDLKNP_03116	2395.00600899137	-0.994840728187504	0.0729527357521054	-13.6367843910335	2.41998275005296e-42	7.46368396422906e-42
EJCDLKNP_01993	129.105293229959	-0.994336372491014	0.197696494656504	-5.0296105361841	4.91477104393337e-07	8.08161620218184e-07
EJCDLKNP_00288	45.9940405687014	-0.989482024515723	0.314323560797145	-3.14797281503917	0.00164406982352599	0.00231000268936954
EJCDLKNP_00007	563.842065596417	-0.98945406512332	0.112875323506343	-8.76590236366159	1.85286546106665e-18	4.00144345438118e-18
EJCDLKNP_01114	284.624595304274	-0.98751708484904	0.139372722143606	-7.08544017552823	1.38603036445091e-12	2.67413950854884e-12
EJCDLKNP_02387	1929.94810426759	-0.986978393814192	0.0801926427098843	-12.3075928222595	8.24456243132291e-35	2.32114953549147e-34
EJCDLKNP_00061	850.700374099923	-0.985559163750657	0.0881706174845427	-11.1778639173468	5.23344987185502e-29	1.34484888067173e-28
EJCDLKNP_01932	2194.97670545489	-0.985117526021186	0.0707570999637887	-13.9225254642338	4.62276469574713e-44	1.46794768985459e-43
EJCDLKNP_00652	8900.43925371438	-0.982147519666623	0.0744950966451316	-13.1840559163944	1.08402530314964e-39	3.23056747089437e-39
EJCDLKNP_02562	164.419294230225	-0.981588204516253	0.187463116890222	-5.23616709675786	1.63945537723341e-07	2.73606886289398e-07
EJCDLKNP_00912	5658.85896565075	-0.980169302727074	0.0594361450130885	-16.4911318274634	4.24914689079228e-61	1.65128554462355e-60
EJCDLKNP_00525	6560.74270554469	-0.98011762195567	0.0663576038556172	-14.7702382998675	2.27905718167052e-49	7.77987247015708e-49
EJCDLKNP_00093	94.545432616902	-0.979547295850125	0.222065776949834	-4.41106823980092	1.02861891999277e-05	1.6160937424991e-05
EJCDLKNP_00732	1103.68207610288	-0.979544141455897	0.0913019995301974	-10.7286165308123	7.47062327339793e-27	1.85930010880591e-26
EJCDLKNP_03088	95.206467367602	-0.978154100561562	0.224623401456211	-4.35464022991499	1.33285636544165e-05	2.08753937527984e-05
EJCDLKNP_01620	1968.37800568326	-0.977412338152951	0.0708810588253402	-13.7894714660149	2.9491264882949e-43	9.2572371691096e-43
EJCDLKNP_00303	19.1853203950799	-0.977319253228718	0.46946717258834	-2.08176270949981	0.0373641494756068	0.0478847717682265
EJCDLKNP_00140	31774.565075522	-0.976837847109684	0.0591333581474382	-16.5192351273898	2.66759599618297e-61	1.03935906258543e-60
EJCDLKNP_01870	13518.0525103609	-0.975060171155903	0.0814601255375267	-11.9697847839274	5.1161158600395e-33	1.4035444788638e-32
EJCDLKNP_01995	192.254537979134	-0.973137953400849	0.171271752319542	-5.6818356805579	1.33256660113342e-08	2.31389021376e-08
EJCDLKNP_02304	1296.38974843072	-0.970074282625829	0.0766148810693575	-12.6616953401996	9.63948942359941e-37	2.77632082727638e-36
EJCDLKNP_01818	799.406673263023	-0.969346681757595	0.100384575756418	-9.65633090993681	4.62119134435847e-22	1.05727789782581e-21
EJCDLKNP_01472	74594.2541796715	-0.969146281084449	0.0515320607844035	-18.8066664971754	6.65960118206656e-79	3.05893607812354e-78
EJCDLKNP_02008	2026.02910214692	-0.96597379892747	0.0832561543740268	-11.6024311498685	4.00535500281107e-31	1.06384495388545e-30
EJCDLKNP_01250	1301.12773915139	-0.962171791516399	0.0787672955385643	-12.215371683611	2.57322764765094e-34	7.15738504957726e-34
EJCDLKNP_03073	225.925674242871	-0.962074054382457	0.163451836207756	-5.88597887122914	3.95704868080967e-09	6.95144692231125e-09
EJCDLKNP_00739	64.3707296645438	-0.961399238071311	0.26329331443454	-3.65143809342844	0.000260775963263452	0.00038381724333337
EJCDLKNP_02610	1726.20691404424	-0.959078379202629	0.0971415238997306	-9.87300117087508	5.45088303796621e-23	1.26639231601319e-22
EJCDLKNP_02512	155759.820471201	-0.955842676824803	0.0518286043651415	-18.4423773036743	6.0042374081597e-76	2.66028453895453e-75
EJCDLKNP_00907	19279.6616984876	-0.954645552244655	0.0521830703983332	-18.2941621671067	9.21062729777042e-75	4.02161691896836e-74
EJCDLKNP_02974	166.887376587016	-0.952305945809597	0.167356463389713	-5.69028483585973	1.26827632286189e-08	2.20480444090111e-08
EJCDLKNP_00861	922.731830225942	-0.951556874507461	0.100507115670816	-9.46755727847201	2.86464128594986e-21	6.49462824376858e-21
EJCDLKNP_01580	1034.62726019036	-0.946698537964454	0.0803241407764562	-11.7859777747158	4.61038472957158e-32	1.24771132681378e-31
EJCDLKNP_02619	870.17625848737	-0.945609882539843	0.101161878904943	-9.34749228440471	8.97503646284842e-21	2.02258136041985e-20
EJCDLKNP_03016	45.1781115106801	-0.942279585916385	0.310636043940991	-3.03338779995338	0.00241824617857669	0.00338036832035569
EJCDLKNP_01139	383.411254741285	-0.941701060751525	0.133063124217499	-7.07710018300986	1.47202120881189e-12	2.83822317796592e-12
EJCDLKNP_01398	9338.70203994118	-0.940653819926889	0.086932758994359	-10.8204758575295	2.75344034669099e-27	6.89277900121646e-27
EJCDLKNP_00475	16357.5028057435	-0.94013170376415	0.0614770915831121	-15.292390702855	8.59366384945014e-53	3.08059262574561e-52
EJCDLKNP_02883	785.443080040845	-0.940005627992719	0.0889751238744513	-10.5648139284315	4.33828166591671e-26	1.06821296101752e-25
EJCDLKNP_00336	57.9792011819257	-0.935998891480995	0.289637142910628	-3.23162589602609	0.00123088088434182	0.00174003114191192
EJCDLKNP_00103	949.538392729917	-0.935201398083121	0.0881059873627194	-10.6145044857512	2.55144555126782e-26	6.31346164415859e-26
EJCDLKNP_01055	6820.62560456433	-0.932373404658028	0.0590490465391387	-15.7898130334761	3.65662122384097e-56	1.35276972369683e-55
EJCDLKNP_02623	955.141819367642	-0.932277579123302	0.0925744882627572	-10.0705669198752	7.45471333004077e-24	1.76191651010562e-23
EJCDLKNP_02472	41.2257755322695	-0.931190554925595	0.34124226254544	-2.72882540392134	0.00635603463102023	0.00865134935731072
EJCDLKNP_01944	204.559874967508	-0.929006813984222	0.150178124298939	-6.18603287476792	6.16971464086471e-10	1.10848222375344e-09
EJCDLKNP_02361	1476.55537257574	-0.926808760639468	0.0813175998516916	-11.397394442652	4.30820459260297e-30	1.12244983488112e-29
EJCDLKNP_01642	18242.2651751299	-0.925885827681636	0.0540850774698631	-17.1190626138523	1.06984210754582e-65	4.36658381938539e-65
EJCDLKNP_02983	75.554953321364	-0.924948261869969	0.248631706151654	-3.72015410337809	0.000199101255265119	0.00029463062601794
EJCDLKNP_00910	6363.74263638449	-0.922610273328008	0.0572463227108731	-16.1164984865093	1.95370036943764e-58	7.3915817503661e-58
EJCDLKNP_03000	69.9599514588494	-0.92235551627589	0.251148353679986	-3.67255250835194	0.000240139787788899	0.000353791036055838
EJCDLKNP_02807	219.192347968759	-0.919782650614438	0.186086474019527	-4.94277005064817	7.70203090979041e-07	1.2608665314992e-06
EJCDLKNP_01581	11597.1390048295	-0.91874317007984	0.0556852594385834	-16.4988576751293	3.73898962238375e-61	1.45491254218145e-60
EJCDLKNP_01178	11637.8562883526	-0.916930860046677	0.0623946440976408	-14.6956661634576	6.87193388740615e-49	2.33257507319413e-48
EJCDLKNP_01001	5742.81130825615	-0.916138055371765	0.0648300497672896	-14.1313797947138	2.4332945464746e-45	7.86826352810517e-45
EJCDLKNP_01451	7944.38742478555	-0.91587799897744	0.085059534991095	-10.7674936040189	4.90163318201009e-27	1.22398221768565e-26
EJCDLKNP_01931	12458.8070372155	-0.914933192767591	0.0744984289453856	-12.2812414398473	1.14231805022332e-34	3.20104796909594e-34
EJCDLKNP_02078	849.722081574719	-0.91408704202365	0.0871455106577672	-10.4892040350007	9.68407442419429e-26	2.36704308952642e-25
EJCDLKNP_01340	305.03604879248	-0.91193795706815	0.12940273190798	-7.04728519732211	1.8244214691559e-12	3.50419571185698e-12
EJCDLKNP_01525	1669.96390513924	-0.910097016288073	0.0811089627661158	-11.2206713691113	3.22810374480364e-29	8.32379712394002e-29
EJCDLKNP_00028	3309.40200070784	-0.909420779467297	0.062835258515149	-14.4730968083476	1.79217973805041e-47	5.96202428915108e-47
EJCDLKNP_01162	136.955221482452	-0.906964444638233	0.217532359727169	-4.16933115503255	3.05494838018828e-05	4.70819258977088e-05
EJCDLKNP_01772	459.69184169834	-0.905659535461791	0.114559180379241	-7.90560418173088	2.66637162250119e-15	5.4451260054341e-15
EJCDLKNP_00559	99.1247308838795	-0.905052587921991	0.218794095324635	-4.13654941911994	3.52567451243158e-05	5.42022837018652e-05
EJCDLKNP_01909	4594.56658059822	-0.903771384992767	0.0696254098690003	-12.9804820782126	1.57883693133163e-38	4.64073007996106e-38
EJCDLKNP_01421	7131.60648807292	-0.903074954408262	0.0642236898303159	-14.0613994118721	6.55765149375792e-45	2.10912045902021e-44
EJCDLKNP_02396	27138.461551869	-0.90250002944867	0.0562337278391316	-16.049087693963	5.80104874358275e-58	2.17829380321532e-57
EJCDLKNP_02613	2254.4440357777	-0.900512314751462	0.07531182254065	-11.9571175463906	5.95948418830514e-33	1.63193167745384e-32
EJCDLKNP_01838	12845.9122202967	-0.899567169988219	0.0535487468488093	-16.7990330852761	2.48054734476335e-63	9.9089949782834e-63
EJCDLKNP_00418	206.547748688008	-0.894416173581234	0.159464117672486	-5.60888673035664	2.03632237362228e-08	3.51558184503525e-08
EJCDLKNP_01210	4497.53181440599	-0.891948836540114	0.0650539282926103	-13.7109143129399	8.73501197040716e-43	2.71354456660839e-42
EJCDLKNP_00898	3879.06392725144	-0.891894515994144	0.0651185865253353	-13.69646614868	1.06586936792311e-42	3.30430503740043e-42
EJCDLKNP_02905	115.900521413875	-0.89179689106341	0.201105055121646	-4.43448271613049	9.22936234666154e-06	1.45157091567389e-05
EJCDLKNP_00291	495.247137505779	-0.890266567911747	0.105696066949631	-8.42289210568259	3.67302698925666e-17	7.7484361486847e-17
EJCDLKNP_00544	1743.06716740303	-0.885722393228418	0.0812834825916755	-10.8967082239551	1.19502706405211e-27	3.01415726315074e-27
EJCDLKNP_02611	1468.24844005218	-0.883865162762137	0.0832734754450093	-10.6140059369302	2.56510131408989e-26	6.34202826956875e-26
EJCDLKNP_00104	868.273569792432	-0.881556001261555	0.100578725498493	-8.76483567367099	1.87049291002034e-18	4.03660969949792e-18
EJCDLKNP_00706	3131.15174397178	-0.88060179312437	0.0843477040496329	-10.4401394566258	1.62571704280944e-25	3.95117637265336e-25
EJCDLKNP_03014	26.330638335229	-0.880043878985713	0.39593684692543	-2.22268749630028	0.0262368796162561	0.0340456096618719
EJCDLKNP_02348	27.7383185243878	-0.879828061867364	0.414202493190251	-2.12414960395529	0.0336576357631128	0.043300872733358
EJCDLKNP_01565	89.579374426722	-0.878644155016456	0.223343237052192	-3.93405310415167	8.3525316768769e-05	0.000126275818607641
EJCDLKNP_01819	265.937225453245	-0.876581496169588	0.144856821543962	-6.05136497423119	1.43623639098351e-09	2.55595623134742e-09
EJCDLKNP_00916	5172.69309304576	-0.875076781400169	0.0675127027309997	-12.9616612282115	2.01828729976192e-38	5.91505858388762e-38
